time,imsi,cellId,isServingCell?,RSRP(dBm),RSRQ(dB)
33.136,1,2,1,-68.523,-3.974
33.141,1,1,0,-74.572,-10.023
33.141,1,2,1,-68.522,-3.974
33.146,1,1,0,-74.573,-10.024
33.146,1,2,1,-68.522,-3.973
33.151,1,1,0,-74.573,-10.025
33.151,1,2,1,-68.521,-3.973
33.156,1,1,0,-74.574,-10.026
33.156,1,2,1,-68.521,-3.973
33.161,1,1,0,-74.575,-10.027
33.161,1,2,1,-68.520,-3.973
33.166,1,1,0,-74.576,-10.028
33.166,1,2,1,-68.520,-3.972
33.171,1,1,0,-74.577,-10.029
33.171,1,2,1,-68.519,-3.972
33.176,1,1,0,-74.577,-10.030
33.176,1,2,1,-68.519,-3.972
33.181,1,1,0,-74.578,-10.031
33.181,1,2,1,-68.518,-3.972
33.186,1,1,0,-74.579,-10.032
33.186,1,2,1,-68.518,-3.971
33.191,1,1,0,-74.580,-10.033
33.191,1,2,1,-68.517,-3.971
33.196,1,1,0,-74.580,-10.034
33.196,1,2,1,-68.517,-3.971
33.201,1,1,0,-74.581,-10.035
33.201,1,2,1,-68.516,-3.971
33.206,1,1,0,-74.582,-10.036
33.206,1,2,1,-68.516,-3.970
33.211,1,1,0,-74.583,-10.038
33.211,1,2,1,-68.515,-3.970
33.216,1,1,0,-74.583,-10.039
33.216,1,2,1,-68.515,-3.970
33.221,1,1,0,-74.584,-10.040
33.221,1,2,1,-68.514,-3.970
33.226,1,1,0,-74.585,-10.041
33.226,1,2,1,-68.514,-3.969
33.231,1,1,0,-74.586,-10.042
33.231,1,2,1,-68.513,-3.969
33.236,1,1,0,-74.587,-10.043
33.236,1,2,1,-68.513,-3.969
33.241,1,1,0,-74.587,-10.044
33.241,1,2,1,-68.512,-3.969
33.246,1,1,0,-74.588,-10.045
33.246,1,2,1,-68.512,-3.968
33.251,1,1,0,-74.589,-10.046
33.251,1,2,1,-68.511,-3.968
33.256,1,1,0,-74.590,-10.047
33.256,1,2,1,-68.511,-3.968
33.261,1,1,0,-74.590,-10.048
33.261,1,2,1,-68.510,-3.968
33.266,1,1,0,-74.591,-10.049
33.266,1,2,1,-68.510,-3.967
33.271,1,1,0,-74.592,-10.050
33.271,1,2,1,-68.509,-3.967
33.276,1,1,0,-74.593,-10.051
33.276,1,2,1,-68.509,-3.967
33.281,1,1,0,-74.594,-10.052
33.281,1,2,1,-68.508,-3.967
33.286,1,1,0,-74.594,-10.053
33.286,1,2,1,-68.508,-3.966
33.291,1,1,0,-74.595,-10.054
33.291,1,2,1,-68.507,-3.966
33.296,1,1,0,-74.596,-10.055
33.296,1,2,1,-68.507,-3.966
33.301,1,1,0,-74.597,-10.056
33.301,1,2,1,-68.506,-3.966
33.306,1,1,0,-74.597,-10.057
33.306,1,2,1,-68.506,-3.965
33.311,1,1,0,-74.598,-10.058
33.311,1,2,1,-68.506,-3.965
33.316,1,1,0,-74.599,-10.059
33.316,1,2,1,-68.505,-3.965
33.321,1,1,0,-74.600,-10.060
33.321,1,2,1,-68.505,-3.965
33.326,1,1,0,-74.601,-10.061
33.326,1,2,1,-68.504,-3.964
33.331,1,1,0,-74.601,-10.062
33.331,1,2,1,-68.504,-3.964
33.336,1,1,0,-74.602,-10.063
33.336,1,2,1,-68.503,-3.964
33.341,1,1,0,-74.603,-10.064
33.341,1,2,1,-68.503,-3.964
33.346,1,1,0,-74.604,-10.065
33.346,1,2,1,-68.502,-3.963
33.351,1,1,0,-74.604,-10.066
33.351,1,2,1,-68.502,-3.963
33.356,1,1,0,-74.605,-10.067
33.356,1,2,1,-68.501,-3.963
33.361,1,1,0,-74.606,-10.068
33.361,1,2,1,-68.501,-3.963
33.366,1,1,0,-74.607,-10.069
33.366,1,2,1,-68.500,-3.962
33.371,1,1,0,-74.608,-10.070
33.371,1,2,1,-68.500,-3.962
33.376,1,1,0,-74.608,-10.071
33.376,1,2,1,-68.499,-3.962
33.381,1,1,0,-74.609,-10.072
33.381,1,2,1,-68.499,-3.962
33.386,1,1,0,-74.610,-10.073
33.386,1,2,1,-68.498,-3.961
33.391,1,1,0,-74.611,-10.074
33.391,1,2,1,-68.498,-3.961
33.396,1,1,0,-74.611,-10.075
33.396,1,2,1,-68.497,-3.961
33.401,1,1,0,-74.612,-10.076
33.401,1,2,1,-68.497,-3.961
33.406,1,1,0,-74.613,-10.077
33.406,1,2,1,-68.496,-3.960
33.411,1,1,0,-74.614,-10.078
33.411,1,2,1,-68.496,-3.960
33.416,1,1,0,-74.614,-10.079
33.416,1,2,1,-68.495,-3.960
33.421,1,1,0,-74.615,-10.080
33.421,1,2,1,-68.495,-3.960
33.426,1,1,0,-74.616,-10.081
33.426,1,2,1,-68.494,-3.959
33.431,1,1,0,-74.617,-10.082
33.431,1,2,1,-68.494,-3.959
33.436,1,1,0,-74.618,-10.083
33.436,1,2,1,-68.493,-3.959
33.441,1,1,0,-74.618,-10.084
33.441,1,2,1,-68.493,-3.959
33.446,1,1,0,-74.619,-10.085
33.446,1,2,1,-68.492,-3.958
33.451,1,1,0,-74.620,-10.086
33.451,1,2,1,-68.492,-3.958
33.456,1,1,0,-74.621,-10.087
33.456,1,2,1,-68.492,-3.958
33.461,1,1,0,-74.621,-10.088
33.461,1,2,1,-68.491,-3.958
33.466,1,1,0,-74.622,-10.089
33.466,1,2,1,-68.491,-3.957
33.471,1,1,0,-74.623,-10.090
33.471,1,2,1,-68.490,-3.957
33.476,1,1,0,-74.624,-10.091
33.476,1,2,1,-68.490,-3.957
33.481,1,1,0,-74.625,-10.092
33.481,1,2,1,-68.489,-3.957
33.486,1,1,0,-74.625,-10.093
33.486,1,2,1,-68.489,-3.956
33.491,1,1,0,-74.626,-10.094
33.491,1,2,1,-68.488,-3.956
33.496,1,1,0,-74.627,-10.095
33.496,1,2,1,-68.488,-3.956
33.501,1,1,0,-74.628,-10.096
33.501,1,2,1,-68.487,-3.956
33.506,1,1,0,-74.628,-10.097
33.506,1,2,1,-68.487,-3.955
33.511,1,1,0,-74.629,-10.098
33.511,1,2,1,-68.486,-3.955
33.516,1,1,0,-74.630,-10.099
33.516,1,2,1,-68.486,-3.955
33.521,1,1,0,-74.631,-10.100
33.521,1,2,1,-68.485,-3.955
33.526,1,1,0,-74.631,-10.101
33.526,1,2,1,-68.485,-3.954
33.531,1,1,0,-74.632,-10.102
33.531,1,2,1,-68.484,-3.954
33.536,1,1,0,-74.633,-10.103
33.536,1,2,1,-68.484,-3.954
33.541,1,1,0,-74.634,-10.104
33.541,1,2,1,-68.483,-3.954
33.546,1,1,0,-74.635,-10.105
33.546,1,2,1,-68.483,-3.954
33.551,1,1,0,-74.635,-10.106
33.551,1,2,1,-68.482,-3.953
33.556,1,1,0,-74.636,-10.107
33.556,1,2,1,-68.482,-3.953
33.561,1,1,0,-74.637,-10.108
33.561,1,2,1,-68.482,-3.953
33.566,1,1,0,-74.638,-10.109
33.566,1,2,1,-68.481,-3.953
33.571,1,1,0,-74.638,-10.110
33.571,1,2,1,-68.481,-3.952
33.576,1,1,0,-74.639,-10.111
33.576,1,2,1,-68.480,-3.952
33.581,1,1,0,-74.640,-10.112
33.581,1,2,1,-68.480,-3.952
33.586,1,1,0,-74.641,-10.113
33.586,1,2,1,-68.479,-3.952
33.591,1,1,0,-74.642,-10.114
33.591,1,2,1,-68.479,-3.951
33.596,1,1,0,-74.642,-10.115
33.596,1,2,1,-68.478,-3.951
33.601,1,1,0,-74.643,-10.116
33.601,1,2,1,-68.478,-3.951
33.606,1,1,0,-74.644,-10.117
33.606,1,2,1,-68.477,-3.951
33.611,1,1,0,-74.645,-10.118
33.611,1,2,1,-68.477,-3.950
33.616,1,1,0,-74.645,-10.119
33.616,1,2,1,-68.476,-3.950
33.621,1,1,0,-74.646,-10.120
33.621,1,2,1,-68.476,-3.950
33.626,1,1,0,-74.647,-10.121
33.626,1,2,1,-68.475,-3.950
33.631,1,1,0,-74.648,-10.122
33.631,1,2,1,-68.475,-3.949
33.636,1,1,0,-74.648,-10.123
33.636,1,2,1,-68.475,-3.949
33.641,1,1,0,-74.649,-10.124
33.641,1,2,1,-68.474,-3.949
33.646,1,1,0,-74.650,-10.125
33.646,1,2,1,-68.474,-3.949
33.651,1,1,0,-74.651,-10.126
33.651,1,2,1,-68.473,-3.948
33.656,1,1,0,-74.652,-10.127
33.656,1,2,1,-68.473,-3.948
33.661,1,1,0,-74.652,-10.128
33.661,1,2,1,-68.472,-3.948
33.666,1,1,0,-74.653,-10.129
33.666,1,2,1,-68.472,-3.948
33.671,1,1,0,-74.654,-10.130
33.671,1,2,1,-68.471,-3.947
33.676,1,1,0,-74.655,-10.131
33.676,1,2,1,-68.471,-3.947
33.681,1,1,0,-74.655,-10.132
33.681,1,2,1,-68.470,-3.947
33.686,1,1,0,-74.656,-10.133
33.686,1,2,1,-68.470,-3.947
33.691,1,1,0,-74.657,-10.134
33.691,1,2,1,-68.469,-3.947
33.696,1,1,0,-74.658,-10.135
33.696,1,2,1,-68.469,-3.946
33.701,1,1,0,-74.658,-10.136
33.701,1,2,1,-68.468,-3.946
33.706,1,1,0,-74.659,-10.137
33.706,1,2,1,-68.468,-3.946
33.711,1,1,0,-74.660,-10.138
33.711,1,2,1,-68.468,-3.946
33.716,1,1,0,-74.661,-10.139
33.716,1,2,1,-68.467,-3.945
33.721,1,1,0,-74.662,-10.140
33.721,1,2,1,-68.467,-3.945
33.726,1,1,0,-74.662,-10.141
33.726,1,2,1,-68.466,-3.945
33.731,1,1,0,-74.663,-10.142
33.731,1,2,1,-68.466,-3.945
33.736,1,1,0,-74.664,-10.143
33.736,1,2,1,-68.465,-3.944
33.741,1,1,0,-74.665,-10.144
33.741,1,2,1,-68.465,-3.944
33.746,1,1,0,-74.665,-10.145
33.746,1,2,1,-68.464,-3.944
33.751,1,1,0,-74.666,-10.146
33.751,1,2,1,-68.464,-3.944
33.756,1,1,0,-74.667,-10.147
33.756,1,2,1,-68.463,-3.943
33.761,1,1,0,-74.668,-10.148
33.761,1,2,1,-68.463,-3.943
33.766,1,1,0,-74.669,-10.149
33.766,1,2,1,-68.463,-3.943
33.771,1,1,0,-74.669,-10.150
33.771,1,2,1,-68.462,-3.943
33.776,1,1,0,-74.670,-10.151
33.776,1,2,1,-68.462,-3.942
33.781,1,1,0,-74.671,-10.152
33.781,1,2,1,-68.461,-3.942
33.786,1,1,0,-74.672,-10.153
33.786,1,2,1,-68.461,-3.942
33.791,1,1,0,-74.672,-10.154
33.791,1,2,1,-68.460,-3.942
33.796,1,1,0,-74.673,-10.155
33.796,1,2,1,-68.460,-3.942
33.801,1,1,0,-74.674,-10.156
33.801,1,2,1,-68.459,-3.941
33.806,1,1,0,-74.675,-10.157
33.806,1,2,1,-68.459,-3.941
33.811,1,1,0,-74.675,-10.158
33.811,1,2,1,-68.458,-3.941
33.816,1,1,0,-74.676,-10.159
33.816,1,2,1,-68.458,-3.941
33.821,1,1,0,-74.677,-10.160
33.821,1,2,1,-68.457,-3.940
33.826,1,1,0,-74.678,-10.161
33.826,1,2,1,-68.457,-3.940
33.831,1,1,0,-74.679,-10.162
33.831,1,2,1,-68.457,-3.940
33.836,1,1,0,-74.679,-10.163
33.836,1,2,1,-68.456,-3.940
33.841,1,1,0,-74.680,-10.164
33.841,1,2,1,-68.456,-3.939
33.846,1,1,0,-74.681,-10.165
33.846,1,2,1,-68.455,-3.939
33.851,1,1,0,-74.682,-10.166
33.851,1,2,1,-68.455,-3.939
33.856,1,1,0,-74.682,-10.167
33.856,1,2,1,-68.454,-3.939
33.861,1,1,0,-74.683,-10.168
33.861,1,2,1,-68.454,-3.938
33.866,1,1,0,-74.684,-10.169
33.866,1,2,1,-68.453,-3.938
33.871,1,1,0,-74.685,-10.170
33.871,1,2,1,-68.453,-3.938
33.876,1,1,0,-74.685,-10.171
33.876,1,2,1,-68.453,-3.938
33.881,1,1,0,-74.686,-10.172
33.881,1,2,1,-68.452,-3.938
33.886,1,1,0,-74.687,-10.173
33.886,1,2,1,-68.452,-3.937
33.891,1,1,0,-74.688,-10.174
33.891,1,2,1,-68.451,-3.937
33.896,1,1,0,-74.689,-10.175
33.896,1,2,1,-68.451,-3.937
33.901,1,1,0,-74.689,-10.176
33.901,1,2,1,-68.450,-3.937
33.906,1,1,0,-74.690,-10.177
33.906,1,2,1,-68.450,-3.936
33.911,1,1,0,-74.691,-10.178
33.911,1,2,1,-68.449,-3.936
33.916,1,1,0,-74.692,-10.179
33.916,1,2,1,-68.449,-3.936
33.921,1,1,0,-74.692,-10.180
33.921,1,2,1,-68.448,-3.936
33.926,1,1,0,-74.693,-10.181
33.926,1,2,1,-68.448,-3.935
33.931,1,1,0,-74.694,-10.182
33.931,1,2,1,-68.448,-3.935
33.936,1,1,0,-74.695,-10.183
33.936,1,2,1,-68.447,-3.935
33.941,1,1,0,-74.695,-10.183
33.941,1,2,1,-68.447,-3.935
33.946,1,1,0,-74.696,-10.184
33.946,1,2,1,-68.446,-3.934
33.951,1,1,0,-74.697,-10.185
33.951,1,2,1,-68.446,-3.934
33.956,1,1,0,-74.698,-10.186
33.956,1,2,1,-68.445,-3.934
33.961,1,1,0,-74.699,-10.187
33.961,1,2,1,-68.445,-3.934
33.966,1,1,0,-74.699,-10.188
33.966,1,2,1,-68.444,-3.934
33.971,1,1,0,-74.700,-10.189
33.971,1,2,1,-68.444,-3.933
33.976,1,1,0,-74.701,-10.190
33.976,1,2,1,-68.444,-3.933
33.981,1,1,0,-74.702,-10.191
33.981,1,2,1,-68.443,-3.933
33.986,1,1,0,-74.702,-10.192
33.986,1,2,1,-68.443,-3.933
33.991,1,1,0,-74.703,-10.193
33.991,1,2,1,-68.442,-3.932
33.996,1,1,0,-74.704,-10.194
33.996,1,2,1,-68.442,-3.932
34.001,1,1,0,-74.705,-10.195
34.001,1,2,1,-68.441,-3.932
34.006,1,1,0,-74.705,-10.196
34.006,1,2,1,-68.441,-3.932
34.011,1,1,0,-74.706,-10.197
34.011,1,2,1,-68.440,-3.931
34.016,1,1,0,-74.707,-10.198
34.016,1,2,1,-68.440,-3.931
34.021,1,1,0,-74.708,-10.199
34.021,1,2,1,-68.440,-3.931
34.026,1,1,0,-74.708,-10.200
34.026,1,2,1,-68.439,-3.931
34.031,1,1,0,-74.709,-10.201
34.031,1,2,1,-68.439,-3.931
34.036,1,1,0,-74.710,-10.202
34.036,1,2,1,-68.438,-3.930
34.041,1,1,0,-74.711,-10.203
34.041,1,2,1,-68.438,-3.930
34.046,1,1,0,-74.712,-10.204
34.046,1,2,1,-68.437,-3.930
34.051,1,1,0,-74.712,-10.205
34.051,1,2,1,-68.437,-3.930
34.056,1,1,0,-74.713,-10.206
34.056,1,2,1,-68.436,-3.929
34.061,1,1,0,-74.714,-10.207
34.061,1,2,1,-68.436,-3.929
34.066,1,1,0,-74.715,-10.208
34.066,1,2,1,-68.436,-3.929
34.071,1,1,0,-74.715,-10.209
34.071,1,2,1,-68.435,-3.929
34.076,1,1,0,-74.716,-10.210
34.076,1,2,1,-68.435,-3.928
34.081,1,1,0,-74.717,-10.211
34.081,1,2,1,-68.434,-3.928
34.086,1,1,0,-74.718,-10.212
34.086,1,2,1,-68.434,-3.928
34.091,1,1,0,-74.718,-10.213
34.091,1,2,1,-68.433,-3.928
34.096,1,1,0,-74.719,-10.214
34.096,1,2,1,-68.433,-3.928
34.101,1,1,0,-74.720,-10.215
34.101,1,2,1,-68.433,-3.927
34.106,1,1,0,-74.721,-10.216
34.106,1,2,1,-68.432,-3.927
34.111,1,1,0,-74.722,-10.217
34.111,1,2,1,-68.432,-3.927
34.116,1,1,0,-74.722,-10.218
34.116,1,2,1,-68.431,-3.927
34.121,1,1,0,-74.723,-10.219
34.121,1,2,1,-68.431,-3.926
34.126,1,1,0,-74.724,-10.220
34.126,1,2,1,-68.430,-3.926
34.131,1,1,0,-74.725,-10.221
34.131,1,2,1,-68.430,-3.926
34.136,1,1,0,-74.725,-10.222
34.136,1,2,1,-68.429,-3.926
34.141,1,1,0,-74.726,-10.223
34.141,1,2,1,-68.429,-3.926
34.146,1,1,0,-74.727,-10.224
34.146,1,2,1,-68.429,-3.925
34.151,1,1,0,-74.728,-10.225
34.151,1,2,1,-68.428,-3.925
34.156,1,1,0,-74.728,-10.226
34.156,1,2,1,-68.428,-3.925
34.161,1,1,0,-74.729,-10.226
34.161,1,2,1,-68.427,-3.925
34.166,1,1,0,-74.730,-10.227
34.166,1,2,1,-68.427,-3.924
34.171,1,1,0,-74.731,-10.228
34.171,1,2,1,-68.426,-3.924
34.176,1,1,0,-74.732,-10.229
34.176,1,2,1,-68.426,-3.924
34.181,1,1,0,-74.732,-10.230
34.181,1,2,1,-68.426,-3.924
34.186,1,1,0,-74.733,-10.231
34.186,1,2,1,-68.425,-3.923
34.191,1,1,0,-74.734,-10.232
34.191,1,2,1,-68.425,-3.923
34.196,1,1,0,-74.735,-10.233
34.196,1,2,1,-68.424,-3.923
34.201,1,1,0,-74.735,-10.234
34.201,1,2,1,-68.424,-3.923
34.206,1,1,0,-74.736,-10.235
34.206,1,2,1,-68.423,-3.923
34.211,1,1,0,-74.737,-10.236
34.211,1,2,1,-68.423,-3.922
34.216,1,1,0,-74.738,-10.237
34.216,1,2,1,-68.423,-3.922
34.221,1,1,0,-74.738,-10.238
34.221,1,2,1,-68.422,-3.922
34.226,1,1,0,-74.739,-10.239
34.226,1,2,1,-68.422,-3.922
34.231,1,1,0,-74.740,-10.240
34.231,1,2,1,-68.421,-3.921
34.236,1,1,0,-74.741,-10.241
34.236,1,2,1,-68.421,-3.921
34.241,1,1,0,-74.741,-10.242
34.241,1,2,1,-68.420,-3.921
34.246,1,1,0,-74.742,-10.243
34.246,1,2,1,-68.420,-3.921
34.251,1,1,0,-74.743,-10.244
34.251,1,2,1,-68.420,-3.921
34.256,1,1,0,-74.744,-10.245
34.256,1,2,1,-68.419,-3.920
34.261,1,1,0,-74.745,-10.246
34.261,1,2,1,-68.419,-3.920
34.266,1,1,0,-74.745,-10.247
34.266,1,2,1,-68.418,-3.920
34.271,1,1,0,-74.746,-10.248
34.271,1,2,1,-68.418,-3.920
34.276,1,1,0,-74.747,-10.249
34.276,1,2,1,-68.417,-3.919
34.281,1,1,0,-74.748,-10.250
34.281,1,2,1,-68.417,-3.919
34.286,1,1,0,-74.748,-10.251
34.286,1,2,1,-68.417,-3.919
34.291,1,1,0,-74.749,-10.252
34.291,1,2,1,-68.416,-3.919
34.296,1,1,0,-74.750,-10.253
34.296,1,2,1,-68.416,-3.918
34.301,1,1,0,-74.751,-10.254
34.301,1,2,1,-68.415,-3.918
34.306,1,1,0,-74.751,-10.255
34.306,1,2,1,-68.415,-3.918
34.311,1,1,0,-74.752,-10.255
34.311,1,2,1,-68.414,-3.918
34.316,1,1,0,-74.753,-10.256
34.316,1,2,1,-68.414,-3.918
34.321,1,1,0,-74.754,-10.257
34.321,1,2,1,-68.414,-3.917
34.326,1,1,0,-74.754,-10.258
34.326,1,2,1,-68.413,-3.917
34.331,1,1,0,-74.755,-10.259
34.331,1,2,1,-68.413,-3.917
34.336,1,1,0,-74.756,-10.260
34.336,1,2,1,-68.412,-3.917
34.341,1,1,0,-74.757,-10.261
34.341,1,2,1,-68.412,-3.916
34.346,1,1,0,-74.758,-10.262
34.346,1,2,1,-68.412,-3.916
34.351,1,1,0,-74.758,-10.263
34.351,1,2,1,-68.411,-3.916
34.356,1,1,0,-74.759,-10.264
34.356,1,2,1,-68.411,-3.916
34.361,1,1,0,-74.760,-10.265
34.361,1,2,1,-68.410,-3.916
34.366,1,1,0,-74.761,-10.266
34.366,1,2,1,-68.410,-3.915
34.371,1,1,0,-74.761,-10.267
34.371,1,2,1,-68.409,-3.915
34.376,1,1,0,-74.762,-10.268
34.376,1,2,1,-68.409,-3.915
34.381,1,1,0,-74.763,-10.269
34.381,1,2,1,-68.409,-3.915
34.386,1,1,0,-74.764,-10.270
34.386,1,2,1,-68.408,-3.914
34.391,1,1,0,-74.764,-10.271
34.391,1,2,1,-68.408,-3.914
34.396,1,1,0,-74.765,-10.272
34.396,1,2,1,-68.407,-3.914
34.401,1,1,0,-74.766,-10.273
34.401,1,2,1,-68.407,-3.914
34.406,1,1,0,-74.767,-10.274
34.406,1,2,1,-68.407,-3.914
34.411,1,1,0,-74.767,-10.275
34.411,1,2,1,-68.406,-3.913
34.416,1,1,0,-74.768,-10.276
34.416,1,2,1,-68.406,-3.913
34.421,1,1,0,-74.769,-10.277
34.421,1,2,1,-68.405,-3.913
34.426,1,1,0,-74.770,-10.278
34.426,1,2,1,-68.405,-3.913
34.431,1,1,0,-74.771,-10.279
34.431,1,2,1,-68.404,-3.912
34.436,1,1,0,-74.771,-10.280
34.436,1,2,1,-68.404,-3.912
34.441,1,1,0,-74.772,-10.280
34.441,1,2,1,-68.404,-3.912
34.446,1,1,0,-74.773,-10.281
34.446,1,2,1,-68.403,-3.912
34.451,1,1,0,-74.774,-10.282
34.451,1,2,1,-68.403,-3.912
34.456,1,1,0,-74.774,-10.283
34.456,1,2,1,-68.402,-3.911
34.461,1,1,0,-74.775,-10.284
34.461,1,2,1,-68.402,-3.911
34.466,1,1,0,-74.776,-10.285
34.466,1,2,1,-68.402,-3.911
34.471,1,1,0,-74.777,-10.286
34.471,1,2,1,-68.401,-3.911
34.476,1,1,0,-74.777,-10.287
34.476,1,2,1,-68.401,-3.910
34.481,1,1,0,-74.778,-10.288
34.481,1,2,1,-68.400,-3.910
34.486,1,1,0,-74.779,-10.289
34.486,1,2,1,-68.400,-3.910
34.491,1,1,0,-74.780,-10.290
34.491,1,2,1,-68.399,-3.910
34.496,1,1,0,-74.780,-10.291
34.496,1,2,1,-68.399,-3.910
34.501,1,1,0,-74.781,-10.292
34.501,1,2,1,-68.399,-3.909
34.506,1,1,0,-74.782,-10.293
34.506,1,2,1,-68.398,-3.909
34.511,1,1,0,-74.783,-10.294
34.511,1,2,1,-68.398,-3.909
34.516,1,1,0,-74.783,-10.295
34.516,1,2,1,-68.397,-3.909
34.521,1,1,0,-74.784,-10.296
34.521,1,2,1,-68.397,-3.909
34.526,1,1,0,-74.785,-10.297
34.526,1,2,1,-68.397,-3.908
34.531,1,1,0,-74.786,-10.298
34.531,1,2,1,-68.396,-3.908
34.536,1,1,0,-74.787,-10.299
34.536,1,2,1,-68.396,-3.908
34.541,1,1,0,-74.787,-10.300
34.541,1,2,1,-68.395,-3.908
34.546,1,1,0,-74.788,-10.301
34.546,1,2,1,-68.395,-3.907
34.551,1,1,0,-74.789,-10.301
34.551,1,2,1,-68.395,-3.907
34.556,1,1,0,-74.790,-10.302
34.556,1,2,1,-68.394,-3.907
34.561,1,1,0,-74.790,-10.303
34.561,1,2,1,-68.394,-3.907
34.566,1,1,0,-74.791,-10.304
34.566,1,2,1,-68.393,-3.907
34.571,1,1,0,-74.792,-10.305
34.571,1,2,1,-68.393,-3.906
34.576,1,1,0,-74.793,-10.306
34.576,1,2,1,-68.393,-3.906
34.581,1,1,0,-74.793,-10.307
34.581,1,2,1,-68.392,-3.906
34.586,1,1,0,-74.794,-10.308
34.586,1,2,1,-68.392,-3.906
34.591,1,1,0,-74.795,-10.309
34.591,1,2,1,-68.391,-3.905
34.596,1,1,0,-74.796,-10.310
34.596,1,2,1,-68.391,-3.905
34.601,1,1,0,-74.796,-10.311
34.601,1,2,1,-68.391,-3.905
34.606,1,1,0,-74.797,-10.312
34.606,1,2,1,-68.390,-3.905
34.611,1,1,0,-74.798,-10.313
34.611,1,2,1,-68.390,-3.905
34.616,1,1,0,-74.799,-10.314
34.616,1,2,1,-68.389,-3.904
34.621,1,1,0,-74.800,-10.315
34.621,1,2,1,-68.389,-3.904
34.626,1,1,0,-74.800,-10.316
34.626,1,2,1,-68.389,-3.904
34.631,1,1,0,-74.801,-10.317
34.631,1,2,1,-68.388,-3.904
34.636,1,1,0,-74.802,-10.318
34.636,1,2,1,-68.388,-3.904
34.641,1,1,0,-74.803,-10.319
34.641,1,2,1,-68.387,-3.903
34.646,1,1,0,-74.803,-10.319
34.646,1,2,1,-68.387,-3.903
34.651,1,1,0,-74.804,-10.320
34.651,1,2,1,-68.387,-3.903
34.656,1,1,0,-74.805,-10.321
34.656,1,2,1,-68.386,-3.903
34.661,1,1,0,-74.806,-10.322
34.661,1,2,1,-68.386,-3.902
34.666,1,1,0,-74.806,-10.323
34.666,1,2,1,-68.385,-3.902
34.671,1,1,0,-74.807,-10.324
34.671,1,2,1,-68.385,-3.902
34.676,1,1,0,-74.808,-10.325
34.676,1,2,1,-68.385,-3.902
34.681,1,1,0,-74.809,-10.326
34.681,1,2,1,-68.384,-3.902
34.686,1,1,0,-74.809,-10.327
34.686,1,2,1,-68.384,-3.901
34.691,1,1,0,-74.810,-10.328
34.691,1,2,1,-68.383,-3.901
34.696,1,1,0,-74.811,-10.329
34.696,1,2,1,-68.383,-3.901
34.701,1,1,0,-74.812,-10.330
34.701,1,2,1,-68.383,-3.901
34.706,1,1,0,-74.812,-10.331
34.706,1,2,1,-68.382,-3.901
34.711,1,1,0,-74.813,-10.332
34.711,1,2,1,-68.382,-3.900
34.716,1,1,0,-74.814,-10.333
34.716,1,2,1,-68.381,-3.900
34.721,1,1,0,-74.815,-10.334
34.721,1,2,1,-68.381,-3.900
34.726,1,1,0,-74.815,-10.335
34.726,1,2,1,-68.381,-3.900
34.731,1,1,0,-74.816,-10.336
34.731,1,2,1,-68.380,-3.899
34.736,1,1,0,-74.817,-10.336
34.736,1,2,1,-68.380,-3.899
34.741,1,1,0,-74.818,-10.337
34.741,1,2,1,-68.379,-3.899
34.746,1,1,0,-74.819,-10.338
34.746,1,2,1,-68.379,-3.899
34.751,1,1,0,-74.819,-10.339
34.751,1,2,1,-68.379,-3.899
34.756,1,1,0,-74.820,-10.340
34.756,1,2,1,-68.378,-3.898
34.761,1,1,0,-74.821,-10.341
34.761,1,2,1,-68.378,-3.898
34.766,1,1,0,-74.822,-10.342
34.766,1,2,1,-68.377,-3.898
34.771,1,1,0,-74.822,-10.343
34.771,1,2,1,-68.377,-3.898
34.776,1,1,0,-74.823,-10.344
34.776,1,2,1,-68.377,-3.898
34.781,1,1,0,-74.824,-10.345
34.781,1,2,1,-68.376,-3.897
34.786,1,1,0,-74.825,-10.346
34.786,1,2,1,-68.376,-3.897
34.791,1,1,0,-74.825,-10.347
34.791,1,2,1,-68.375,-3.897
34.796,1,1,0,-74.826,-10.348
34.796,1,2,1,-68.375,-3.897
34.801,1,1,0,-74.827,-10.349
34.801,1,2,1,-68.375,-3.896
34.806,1,1,0,-74.828,-10.350
34.806,1,2,1,-68.374,-3.896
34.811,1,1,0,-74.828,-10.351
34.811,1,2,1,-68.374,-3.896
34.816,1,1,0,-74.829,-10.351
34.816,1,2,1,-68.374,-3.896
34.821,1,1,0,-74.830,-10.352
34.821,1,2,1,-68.373,-3.896
34.826,1,1,0,-74.831,-10.353
34.826,1,2,1,-68.373,-3.895
34.831,1,1,0,-74.831,-10.354
34.831,1,2,1,-68.372,-3.895
34.836,1,1,0,-74.832,-10.355
34.836,1,2,1,-68.372,-3.895
34.841,1,1,0,-74.833,-10.356
34.841,1,2,1,-68.372,-3.895
34.846,1,1,0,-74.834,-10.357
34.846,1,2,1,-68.371,-3.895
34.851,1,1,0,-74.835,-10.358
34.851,1,2,1,-68.371,-3.894
34.856,1,1,0,-74.835,-10.359
34.856,1,2,1,-68.370,-3.894
34.861,1,1,0,-74.836,-10.360
34.861,1,2,1,-68.370,-3.894
34.866,1,1,0,-74.837,-10.361
34.866,1,2,1,-68.370,-3.894
34.871,1,1,0,-74.838,-10.362
34.871,1,2,1,-68.369,-3.893
34.876,1,1,0,-74.838,-10.363
34.876,1,2,1,-68.369,-3.893
34.881,1,1,0,-74.839,-10.364
